method,curve_id,curve_family,x,y,x_label,y_label,source,status,notes
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.016647485602,0.2416273759,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.019590960035,0.241281088,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.023054875929,0.2408742079,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.027131253555,0.2403962653,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.031928383468,0.2398350313,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.037573703287,0.2391762424,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.044217183125,0.2384032891,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.052035309605,0.2374968675,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.061235774292,0.2364345928,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.072062991103,0.2351905793,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.084804589258,0.2337349906,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.099799054261,0.2320335708,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.117444719896,0.2300471763,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.138210350123,0.2277313335,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.162647591976,0.2250358649,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.191405630272,0.2219046409,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.225248433467,0.2182755384,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.265075048771,0.214080714,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.311943485686,0.2092473344,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.36709882244,0.2036989413,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.432006281972,0.1973576696,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_0,radial_bdf,0.508390156152,0.1901475678,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.0 re/rw_ref=100
